Project ID,LOC,FP,UCP,Effort (person-hours),Development Time (months),Team Size,Project Type,Language Type,Primary Programming Language,Count Approach,Application Group,Application Type,Development Type,Defect Density,Productivity,Schedule
4269,54.48,681,679.67,11200,5,14,Web,3GL,ASP.Net,COSMIC,Infrastructure Software,E-Business,New Development,2.82,9.729,5
4270,44.32,554,554.0,8800,11,5,Web,3GL,.Net,IFPUG 4+,Real-Time Application,Internet Banking,Re-development,2.71,10.073,11
4271,72.24,903,980.08,4480,7,4,Mobile,3GL,PHP,NESMA,Mathematically Intensive Application,Air Traffic Management,Not Defined,4.37,32.25,7
4272,12.66,211,203.57,7680,12,4,Embedded,3GL,Java,FiSMA,Business Application,Internet Banking,Enhancement,1.34,4.396,12
4273,26.82,447,446.85,4480,14,2,Embedded,3GL,C++,FiSMA,Mathematically Intensive Application,Transaction System,Enhancement,4.53,15.964,14
4274,12.24,153,167.62,2240,7,2,Mobile,3GL,Javascript,FiSMA,Real-Time Application,Transaction System,Not Defined,2.63,10.929,7
4275,66.48,831,790.03,6400,8,5,Embedded,3GL,PHP,FiSMA,Real-Time Application,Website,Re-development,1.66,20.775,8
4276,6.0,100,105.05,11200,14,5,Embedded,3GL,C++,COSMIC,Mathematically Intensive Application,Internet Banking,Other,2.72,1.429,14
4277,30.92,524,534.72,8160,17,3,Enterprise,3GL,C#,IFPUG 4+,Mathematically Intensive Application,IT Management,Enhancement,3.31,10.275,17
4278,16.56,828,895.95,5600,7,5,Enterprise,4GL,PowerBuilder,COSMIC,Real-Time Application,Transaction System,Not Defined,0.39,23.657,7
4279,57.96,966,969.6,4800,10,3,Enterprise,3GL,C++,IFPUG 4+,Real-Time Application,Internet Banking,Enhancement,4.35,32.2,10
4280,52.32,654,683.97,7040,11,4,Embedded,3GL,PHP,NESMA,Infrastructure Software,Website,Enhancement,2.58,14.864,11
4281,30.75,615,664.64,7680,16,3,Enterprise,3GL,Visual Basic,NESMA,Infrastructure Software,Transaction System,Re-development,2.93,12.812,16
4282,17.23,292,269.2,8000,10,5,Mobile,3GL,C#,COSMIC,Business Application,Transaction System,Not Defined,0.69,5.84,10
4283,47.22,787,855.75,1920,3,4,Enterprise,3GL,C++,COSMIC,Infrastructure Software,Transaction System,Not Defined,3.48,65.583,3
4284,53.6,670,728.38,10400,13,5,Embedded,3GL,Python,IFPUG 4+,Mathematically Intensive Application,Transaction System,Not Defined,2.61,10.308,13
4285,32.7,545,579.81,2240,7,2,Embedded,3GL,C++,FiSMA,Business Application,Internet Banking,Other,1.26,38.929,7
4286,120.47,814,838.6,7680,12,4,Enterprise,3GL,C,NESMA,Business Application,Air Traffic Management,Enhancement,0.62,16.958,12
4287,40.95,694,706.55,5120,8,4,Mobile,3GL,C#,FiSMA,Real-Time Application,Website,Enhancement,4.94,21.688,8
4288,39.0,650,687.57,3200,5,4,Mobile,3GL,Java,NESMA,Infrastructure Software,Human Resources,New Development,1.47,32.5,5
4289,13.04,652,692.07,14080,11,8,Enterprise,4GL,PowerBuilder,NESMA,Real-Time Application,Internet Banking,Not Defined,1.22,7.409,11
4290,72.08,901,858.69,15360,12,8,Web,3GL,PHP,COSMIC,Real-Time Application,Human Resources,Enhancement,2.14,9.385,12
4291,30.56,382,390.02,6240,13,3,Mobile,3GL,Python,NESMA,Infrastructure Software,E-Business,New Development,3.19,9.795,13
4292,59.22,987,937.26,10400,5,13,Web,3GL,C++,COSMIC,Business Application,Internet Banking,New Development,0.36,15.185,5
4293,6.48,324,354.41,5120,4,8,Enterprise,4GL,ABAP,COSMIC,Real-Time Application,Internet Banking,Re-development,0.76,10.125,4
4294,29.04,484,527.55,2400,5,3,Mobile,3GL,Java,COSMIC,Real-Time Application,Internet Banking,Not Defined,2.85,32.267,5
4295,43.81,296,280.18,4480,7,4,Embedded,3GL,C,COSMIC,Real-Time Application,IT Management,New Development,4.17,10.571,7
4296,18.48,231,207.91,4800,6,5,Mobile,3GL,PHP,IFPUG 4+,Mathematically Intensive Application,Human Resources,Re-development,1.08,7.7,6
4297,6.65,133,135.28,7680,4,12,Enterprise,3GL,Visual Basic,COSMIC,Business Application,Website,Re-development,1.09,2.771,4
4298,15.44,193,176.44,5440,17,2,Embedded,3GL,.Net,IFPUG 4+,Business Application,Internet Banking,Enhancement,0.29,5.676,17
4299,43.68,546,584.99,10880,17,4,Mobile,3GL,.Net,FiSMA,Business Application,Website,Enhancement,1.18,8.029,17
4300,4.65,358,372.08,9600,6,10,Enterprise,4GL,SQL,IFPUG 4+,Business Application,Transaction System,Re-development,1.19,5.967,6
4301,30.5,517,502.44,8320,13,4,Embedded,3GL,C#,NESMA,Mathematically Intensive Application,Internet Banking,Other,2.9,9.942,13
4302,58.0,725,678.83,19200,15,8,Web,3GL,Python,IFPUG 4+,Infrastructure Software,Website,Other,4.0,6.042,15
4303,15.52,194,193.01,30720,16,12,Web,3GL,.Net,FiSMA,Business Application,E-Business,Re-development,1.39,1.01,16
4304,57.2,715,692.04,14560,7,13,Web,3GL,.Net,COSMIC,Business Application,Transaction System,Not Defined,1.29,7.857,7
4305,26.08,326,299.64,2400,3,5,Embedded,3GL,Python,FiSMA,Business Application,Human Resources,Enhancement,0.79,21.733,3
4306,5.92,455,483.12,8000,5,10,Enterprise,4GL,SQL,FiSMA,Infrastructure Software,IT Management,Re-development,1.45,9.1,5
4307,57.28,716,764.24,4480,14,2,Embedded,3GL,ASP.Net,FiSMA,Business Application,Air Traffic Management,New Development,0.55,25.571,14
4308,39.06,662,654.6,11520,8,9,Web,3GL,C#,NESMA,Mathematically Intensive Application,IT Management,Re-development,2.39,9.194,8
4309,15.87,269,271.79,4800,6,5,Embedded,3GL,C#,NESMA,Real-Time Application,Website,Re-development,1.54,8.967,6
4310,36.46,618,583.91,35840,16,14,Web,3GL,C#,IFPUG 4+,Infrastructure Software,IT Management,New Development,3.98,2.759,16
4311,36.95,739,702.12,7680,12,4,Embedded,3GL,Visual Basic,COSMIC,Real-Time Application,Human Resources,New Development,1.39,15.396,12
4312,41.77,708,738.86,4800,10,3,Embedded,3GL,C#,IFPUG 4+,Mathematically Intensive Application,Website,Not Defined,2.39,23.6,10
4313,18.4,230,249.17,7200,9,5,Embedded,3GL,Python,NESMA,Business Application,E-Business,Other,0.24,5.111,9
4314,32.24,403,403.99,14400,18,5,Embedded,3GL,PHP,NESMA,Mathematically Intensive Application,Website,Other,3.51,4.478,18
4315,33.24,554,542.03,11520,18,4,Mobile,3GL,Java,COSMIC,Real-Time Application,E-Business,Not Defined,2.75,7.694,18
4316,34.08,426,417.02,9600,5,12,Web,3GL,ASP.Net,IFPUG 4+,Mathematically Intensive Application,Website,Enhancement,4.84,7.1,5
4317,17.5,875,922.99,10560,6,11,Enterprise,4GL,ABAP,IFPUG 4+,Mathematically Intensive Application,IT Management,Re-development,1.42,13.258,6
4318,59.28,988,920.26,6400,10,4,Embedded,3GL,C++,FiSMA,Infrastructure Software,Transaction System,Enhancement,2.46,24.7,10
4319,23.5,470,446.01,12000,15,5,Mobile,3GL,Visual Basic,COSMIC,Mathematically Intensive Application,Air Traffic Management,Not Defined,3.48,6.267,15
4320,58.32,972,985.36,6240,13,3,Embedded,3GL,C++,IFPUG 4+,Real-Time Application,Internet Banking,Not Defined,2.74,24.923,13
4321,10.41,801,856.76,38080,17,14,Enterprise,4GL,SQL,FiSMA,Mathematically Intensive Application,IT Management,Not Defined,0.43,3.366,17
4322,9.5,190,193.15,1280,4,2,Embedded,3GL,Visual Basic,COSMIC,Business Application,Internet Banking,Enhancement,0.65,23.75,4
4323,10.74,179,173.9,1440,3,3,Web,3GL,C++,FiSMA,Infrastructure Software,Air Traffic Management,Not Defined,3.72,19.889,3
4324,9.36,117,114.24,4160,13,2,Mobile,3GL,Javascript,NESMA,Real-Time Application,Website,Other,2.11,4.5,13
4325,27.12,339,309.75,4800,10,3,Mobile,3GL,.Net,FiSMA,Business Application,Human Resources,Re-development,1.23,11.3,10
4326,39.9,665,607.28,29120,13,14,Web,3GL,C++,FiSMA,Infrastructure Software,Internet Banking,Other,4.25,3.654,13
4327,25.2,315,332.66,11520,8,9,Enterprise,3GL,PHP,IFPUG 4+,Infrastructure Software,E-Business,Other,1.29,4.375,8
4328,20.16,336,360.38,2400,3,5,Embedded,3GL,Java,IFPUG 4+,Real-Time Application,Air Traffic Management,New Development,1.98,22.4,3
4329,35.16,586,621.46,10880,17,4,Embedded,3GL,Java,COSMIC,Real-Time Application,Internet Banking,Not Defined,4.61,8.618,17
4330,38.4,480,478.39,8320,13,4,Embedded,3GL,Javascript,IFPUG 4+,Business Application,Internet Banking,Other,0.29,9.231,13
4331,12.48,624,644.16,24000,15,10,Enterprise,4GL,Oracle Forms,NESMA,Real-Time Application,Air Traffic Management,New Development,0.26,4.16,15
4332,127.58,862,779.37,24960,12,13,Web,3GL,C,NESMA,Business Application,Air Traffic Management,New Development,0.56,5.526,12
4333,59.46,991,935.92,1920,4,3,Web,3GL,C++,FiSMA,Infrastructure Software,Air Traffic Management,Re-development,2.64,82.583,4
4334,9.31,716,780.74,3840,4,6,Enterprise,4GL,SQL,FiSMA,Real-Time Application,Internet Banking,Not Defined,0.58,29.833,4
4335,53.34,904,867.83,4480,14,2,Embedded,3GL,C#,NESMA,Business Application,Human Resources,Other,0.62,32.286,14
4336,53.57,908,832.55,6720,14,3,Embedded,3GL,C#,NESMA,Mathematically Intensive Application,Human Resources,Other,3.35,21.619,14
4337,73.2,915,840.64,6400,8,5,Embedded,3GL,ASP.Net,NESMA,Real-Time Application,Internet Banking,Not Defined,4.9,22.875,8
4338,17.04,213,231.12,8640,18,3,Embedded,3GL,.Net,IFPUG 4+,Real-Time Application,Website,Enhancement,2.37,3.944,18
4339,50.0,625,671.67,6720,14,3,Mobile,3GL,.Net,FiSMA,Business Application,E-Business,Other,0.41,14.881,14
4340,3.06,153,160.03,19200,12,10,Enterprise,4GL,ABAP,COSMIC,Real-Time Application,Human Resources,Re-development,0.42,1.275,12
4341,30.48,381,369.83,4800,15,2,Mobile,3GL,Javascript,COSMIC,Infrastructure Software,Air Traffic Management,New Development,4.54,12.7,15
4342,40.0,500,469.08,6240,13,3,Web,3GL,.Net,COSMIC,Business Application,IT Management,New Development,0.57,12.821,13
4343,29.52,369,376.54,8320,13,4,Enterprise,3GL,Javascript,COSMIC,Real-Time Application,E-Business,New Development,1.53,7.096,13
4344,8.37,644,704.14,7200,5,9,Enterprise,4GL,SQL,IFPUG 4+,Mathematically Intensive Application,E-Business,New Development,0.85,14.311,5
4345,44.43,753,714.31,16800,15,7,Web,3GL,C#,NESMA,Infrastructure Software,IT Management,New Development,3.95,7.171,15
4346,56.72,709,686.33,22400,10,14,Web,3GL,Python,IFPUG 4+,Infrastructure Software,IT Management,Re-development,2.53,5.064,10
4347,77.84,973,921.0,8000,10,5,Mobile,3GL,.Net,NESMA,Mathematically Intensive Application,Website,Not Defined,1.89,19.46,10
4348,55.5,925,858.92,960,3,2,Mobile,3GL,Java,FiSMA,Mathematically Intensive Application,Website,Other,3.5,154.167,3
4349,75.04,938,882.55,1280,4,2,Mobile,3GL,ASP.Net,NESMA,Business Application,Website,Enhancement,1.41,117.25,4
4350,76.08,951,858.7,10560,11,6,Web,3GL,.Net,NESMA,Real-Time Application,Website,New Development,3.34,14.409,11
4351,15.34,767,798.31,12960,9,9,Enterprise,4GL,PowerBuilder,NESMA,Mathematically Intensive Application,Human Resources,Enhancement,0.34,9.469,9
4352,67.34,455,480.36,5600,7,5,Mobile,3GL,C,COSMIC,Business Application,IT Management,Enhancement,1.41,13.0,7
4353,36.4,455,447.15,5440,17,2,Embedded,3GL,PHP,FiSMA,Infrastructure Software,Internet Banking,Other,2.18,13.382,17
4354,37.12,464,431.94,2400,5,3,Mobile,3GL,.Net,NESMA,Mathematically Intensive Application,Transaction System,Other,2.32,30.933,5
4355,25.44,318,289.24,8960,14,4,Mobile,3GL,Javascript,COSMIC,Mathematically Intensive Application,E-Business,New Development,2.97,5.679,14
4356,57.42,957,863.74,26400,15,11,Web,3GL,C++,IFPUG 4+,Real-Time Application,Human Resources,New Development,1.13,5.8,15
4357,57.28,716,671.62,19360,11,11,Web,3GL,.Net,NESMA,Business Application,Transaction System,New Development,1.12,5.917,11
4358,10.16,127,119.84,16800,15,7,Web,3GL,Python,FiSMA,Mathematically Intensive Application,Air Traffic Management,Enhancement,1.45,1.21,15
4359,39.23,665,633.0,3840,8,3,Embedded,3GL,C#,NESMA,Infrastructure Software,Human Resources,New Development,1.95,27.708,8
4360,15.9,265,288.09,5120,16,2,Mobile,3GL,Java,FiSMA,Real-Time Application,Internet Banking,Enhancement,1.2,8.281,16
4361,21.6,432,398.81,4160,13,2,Embedded,3GL,Visual Basic,COSMIC,Business Application,E-Business,New Development,0.62,16.615,13
4362,32.56,220,218.81,15360,8,12,Web,3GL,C,IFPUG 4+,Infrastructure Software,E-Business,Other,1.85,2.292,8
4363,13.36,167,168.26,8800,11,5,Embedded,3GL,Python,IFPUG 4+,Business Application,Internet Banking,Re-development,0.92,3.036,11
4364,29.1,485,464.33,15680,14,7,Web,3GL,C++,COSMIC,Mathematically Intensive Application,Human Resources,Re-development,2.45,4.949,14
4365,25.12,314,290.91,8320,13,4,Web,3GL,ASP.Net,COSMIC,Business Application,Website,Enhancement,0.98,6.038,13
4366,25.04,313,309.37,11520,12,6,Web,3GL,.Net,COSMIC,Real-Time Application,IT Management,Not Defined,4.73,4.347,12
4367,43.14,719,697.48,11200,10,7,Web,3GL,Java,NESMA,Real-Time Application,Air Traffic Management,Other,2.87,10.271,10
4368,17.2,215,194.92,23040,18,8,Web,3GL,Python,IFPUG 4+,Infrastructure Software,Air Traffic Management,Not Defined,4.4,1.493,18
4369,31.36,392,362.22,7200,15,3,Web,3GL,ASP.Net,FiSMA,Real-Time Application,Human Resources,Re-development,3.1,8.711,15
4370,71.34,482,463.25,5120,8,4,Embedded,3GL,C,FiSMA,Infrastructure Software,E-Business,New Development,3.86,15.062,8
4371,39.76,497,473.17,29920,17,11,Web,3GL,ASP.Net,COSMIC,Infrastructure Software,E-Business,Other,3.05,2.658,17
4372,56.4,705,715.11,5760,12,3,Embedded,3GL,Javascript,COSMIC,Real-Time Application,Website,Other,1.03,19.583,12
4373,36.23,614,648.9,12320,7,11,Enterprise,3GL,C#,IFPUG 4+,Mathematically Intensive Application,Air Traffic Management,Not Defined,4.0,7.974,7
4374,67.12,839,755.84,3840,6,4,Mobile,3GL,Javascript,NESMA,Mathematically Intensive Application,Human Resources,New Development,2.89,34.958,6
4375,65.36,817,778.64,19040,17,7,Web,3GL,PHP,NESMA,Real-Time Application,IT Management,New Development,2.89,6.866,17
4376,73.12,914,968.03,2880,6,3,Embedded,3GL,Javascript,NESMA,Infrastructure Software,Human Resources,Other,4.43,50.778,6
4377,55.52,694,671.12,4320,9,3,Mobile,3GL,PHP,COSMIC,Real-Time Application,Website,Other,4.96,25.704,9
4378,13.14,657,684.09,26400,15,11,Enterprise,4GL,PowerBuilder,COSMIC,Real-Time Application,IT Management,Enhancement,1.28,3.982,15
4379,37.5,625,686.67,5120,8,4,Mobile,3GL,C++,NESMA,Real-Time Application,IT Management,Not Defined,2.96,19.531,8
4380,6.55,131,123.19,16000,10,10,Web,3GL,Visual Basic,COSMIC,Real-Time Application,Human Resources,Not Defined,1.03,1.31,10
4381,13.28,166,157.79,11520,9,8,Web,3GL,PHP,FiSMA,Infrastructure Software,Air Traffic Management,Other,3.98,2.306,9
4382,59.36,742,686.78,12800,8,10,Web,3GL,Javascript,FiSMA,Infrastructure Software,Internet Banking,Re-development,4.84,9.275,8
4383,51.06,851,839.55,9600,6,10,Web,3GL,C++,FiSMA,Mathematically Intensive Application,Website,Not Defined,4.0,14.183,6
4384,32.32,404,430.05,7200,9,5,Embedded,3GL,Javascript,COSMIC,Real-Time Application,Transaction System,Other,2.55,8.978,9
4385,37.52,469,458.73,2400,5,3,Embedded,3GL,PHP,FiSMA,Business Application,Website,Enhancement,1.36,31.267,5
4386,28.32,354,359.58,12320,11,7,Enterprise,3GL,Python,IFPUG 4+,Mathematically Intensive Application,E-Business,New Development,1.15,4.597,11
4387,15.08,754,823.53,27040,13,13,Enterprise,4GL,PowerBuilder,IFPUG 4+,Real-Time Application,Transaction System,Not Defined,0.94,4.462,13
4388,45.15,903,992.55,3840,8,3,Mobile,3GL,Visual Basic,IFPUG 4+,Infrastructure Software,Website,Re-development,2.37,37.625,8
4389,24.72,309,324.92,960,3,2,Embedded,3GL,ASP.Net,IFPUG 4+,Real-Time Application,E-Business,New Development,4.05,51.5,3
4390,6.24,480,488.38,24960,12,13,Enterprise,4GL,SQL,IFPUG 4+,Mathematically Intensive Application,Internet Banking,New Development,0.67,3.077,12
4391,47.95,959,897.87,4800,10,3,Web,3GL,Visual Basic,COSMIC,Mathematically Intensive Application,Transaction System,Other,1.49,31.967,10
4392,52.24,653,644.58,3520,11,2,Mobile,3GL,Python,NESMA,Real-Time Application,Transaction System,Not Defined,3.51,29.682,11
4393,27.18,453,416.91,20160,14,9,Web,3GL,Java,IFPUG 4+,Infrastructure Software,Website,Enhancement,1.25,3.595,14
4394,48.26,818,782.98,11520,18,4,Web,3GL,C#,IFPUG 4+,Infrastructure Software,Transaction System,New Development,4.5,11.361,18
4395,21.68,271,253.42,20800,10,13,Web,3GL,Python,NESMA,Business Application,IT Management,Re-development,0.3,2.085,10
4396,48.7,974,1052.57,8800,11,5,Mobile,3GL,Visual Basic,IFPUG 4+,Real-Time Application,Human Resources,Other,1.5,17.709,11
4397,5.72,286,292.96,3360,7,3,Enterprise,4GL,Oracle Forms,COSMIC,Infrastructure Software,Internet Banking,Enhancement,1.18,13.619,7
4398,10.0,200,185.74,7200,15,3,Embedded,3GL,Visual Basic,COSMIC,Business Application,Human Resources,Other,1.12,4.444,15
4399,20.72,259,257.73,12800,8,10,Web,3GL,PHP,COSMIC,Business Application,E-Business,Not Defined,0.71,3.237,8
4400,122.99,831,864.53,4800,15,2,Mobile,3GL,C,COSMIC,Mathematically Intensive Application,Internet Banking,Enhancement,2.15,27.7,15
4401,53.84,673,669.22,7200,9,5,Embedded,3GL,PHP,COSMIC,Mathematically Intensive Application,Human Resources,Other,3.58,14.956,9
4402,30.8,385,388.25,960,3,2,Embedded,3GL,ASP.Net,COSMIC,Real-Time Application,Internet Banking,Re-development,4.11,64.167,3
4403,48.8,610,575.19,24960,13,12,Web,3GL,ASP.Net,NESMA,Business Application,Internet Banking,Re-development,1.14,3.91,13
4404,10.68,534,555.25,7200,5,9,Enterprise,4GL,ABAP,NESMA,Real-Time Application,Transaction System,New Development,0.64,11.867,5
4405,32.88,411,408.28,12000,15,5,Embedded,3GL,Python,NESMA,Infrastructure Software,Transaction System,Re-development,2.52,5.48,15
4406,58.56,976,1009.28,15840,11,9,Enterprise,3GL,Java,FiSMA,Mathematically Intensive Application,Human Resources,New Development,1.94,9.859,11
4407,15.98,799,863.73,6400,5,8,Enterprise,4GL,PowerBuilder,NESMA,Mathematically Intensive Application,Internet Banking,Other,0.69,19.975,5
4408,22.64,283,294.66,4800,6,5,Mobile,3GL,.Net,COSMIC,Mathematically Intensive Application,Website,Enhancement,3.15,9.433,6
4409,28.48,356,388.34,5760,9,4,Enterprise,3GL,PHP,COSMIC,Real-Time Application,Internet Banking,Not Defined,3.99,9.889,9
4410,42.72,534,511.63,4800,15,2,Mobile,3GL,PHP,NESMA,Mathematically Intensive Application,Website,Re-development,2.81,17.8,15
4411,57.48,958,953.58,8160,17,3,Mobile,3GL,C++,IFPUG 4+,Real-Time Application,IT Management,Re-development,3.56,18.784,17
4412,123.73,836,771.19,1280,4,2,Embedded,3GL,C,FiSMA,Infrastructure Software,Air Traffic Management,Not Defined,1.77,104.5,4
4413,15.6,195,192.84,6400,10,4,Mobile,3GL,.Net,FiSMA,Infrastructure Software,Internet Banking,Not Defined,1.53,4.875,10
4414,113.22,765,825.08,19360,11,11,Enterprise,3GL,C,FiSMA,Business Application,Internet Banking,Re-development,0.66,6.322,11
4415,66.0,825,904.72,3200,5,4,Enterprise,3GL,ASP.Net,IFPUG 4+,Infrastructure Software,Website,Re-development,1.75,41.25,5
4416,51.84,648,621.76,13600,17,5,Embedded,3GL,Javascript,COSMIC,Business Application,E-Business,Not Defined,0.77,7.624,17
4417,12.0,150,136.69,2880,9,2,Mobile,3GL,.Net,COSMIC,Infrastructure Software,Website,New Development,4.11,8.333,9
4418,25.28,316,318.66,7200,9,5,Embedded,3GL,Javascript,COSMIC,Real-Time Application,Air Traffic Management,Other,3.43,7.022,9
4419,4.84,242,242.32,22880,11,13,Enterprise,4GL,ABAP,IFPUG 4+,Infrastructure Software,Website,New Development,1.03,1.692,11
4420,61.28,766,721.45,19200,10,12,Web,3GL,PHP,COSMIC,Mathematically Intensive Application,Website,Re-development,3.15,6.383,10
4421,71.04,888,857.22,3840,8,3,Web,3GL,ASP.Net,IFPUG 4+,Infrastructure Software,Human Resources,New Development,4.77,37.0,8
4422,139.12,940,994.69,25920,18,9,Enterprise,3GL,C,COSMIC,Business Application,Transaction System,Enhancement,0.79,5.802,18
4423,1.51,116,117.83,6400,5,8,Enterprise,4GL,SQL,COSMIC,Real-Time Application,Website,Re-development,1.38,2.9,5
4424,48.9,815,862.55,8800,11,5,Mobile,3GL,Java,NESMA,Mathematically Intensive Application,Air Traffic Management,New Development,3.74,14.818,11
4425,42.95,728,677.93,19200,12,10,Web,3GL,C#,COSMIC,Infrastructure Software,Human Resources,Re-development,3.68,6.067,12
4426,54.0,675,630.98,28160,16,11,Web,3GL,.Net,COSMIC,Real-Time Application,Transaction System,Enhancement,4.73,3.835,16
4427,67.52,844,873.82,2400,5,3,Embedded,3GL,.Net,COSMIC,Real-Time Application,Internet Banking,Not Defined,4.1,56.267,5
4428,8.0,100,91.12,5120,16,2,Mobile,3GL,ASP.Net,IFPUG 4+,Business Application,Website,Re-development,1.19,3.125,16
4429,44.16,736,790.56,8160,17,3,Embedded,3GL,Java,COSMIC,Mathematically Intensive Application,Transaction System,Re-development,1.48,14.431,17
